generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.26 18/04/2025 à 01:10
11;1906;@I00103@;Bernard;ICARD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=icard;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 1468
- Décédé";0;
11;1897;@I00104@;Philippa;D' ICARD;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=philippa&n=d+icard;3;0;1;2;forme2;vers 1519;"";"Noble";"";"";"";0;0;"- Née vers 1500
- Décédée en 1579, à l'âge d'environ 79 ans
- Noble";0;
11;1896;@I00105@;Jacques;DE GUÉRIN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+guerin;3;0;1;2;forme2;vers 1519;"";"Noble, écuyer";"";"";"";0;0;"- Né en 1495
- Décédé avant 1561
- Noble, écuyer";0;
11;1973;@I00106@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=8979;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
11;1972;@I00107@;Jacques;NOEL;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=noel;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
12;3793;@I00108@;Phélise;REGNOMAULLE OU ROCHEMORE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=phelise&n=regnomaulle+ou+rochemore;2;0;1;2;forme2;21 août 1481;"";"";"";"";"";0;0;"- Née vers 1465
- Décédée";0;
12;3792;@I00109@;Jean;DE GUÉRIN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+guerin;3;0;1;2;forme2;21 août 1481;"";"Seigneur de Boulbon, viguier d'Arles.";"";"";"";0;0;"- Né vers 1460
- Décédé en 1526, à l'âge d'environ 66 ans
- Seigneur de Boulbon, viguier d'Arles.";0;
12;3813;@I00110@;Bitrone;CAVALIER;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bitrone&n=cavalier;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
12;3812;@I00111@;Anthoine;ICARD;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=anthoine&n=icard;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé en 1524";0;
12;3815;@I00112@;Jeanne;ARNAUD;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=arnaud&oc=4;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
12;3814;@I00113@;Nicolas;MEYRAN LAGOY;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=nicolas&n=meyran+lagoy;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédé";0;
13;7585;@I00114@;Gassenette;DE BOMPAR;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gassenette&n=de+bompar;2;0;1;2;forme2;avant 1467;"";"";"";"";"";0;0;"- Née vers 1440 - Beaucaire 30
- Décédée vers 1496, à l'âge d'environ 56 ans";0;
13;7584;@I00115@;Louis;DE GUÉRIN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=louis&n=de+guerin;2;0;1;0;;avant 1467;"";"";"";"";"";0;0;"- Né vers 1435
- Décédé vers 1497 - Boulbon, 13017, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France, à l'âge d'environ 62 ans";0;
13;7587;@I00116@;Catherine;DEL PUECH;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=catherine&n=del+puech;2;0;1;2;forme2;1460;"";"";"";"";"";0;0;"- Née vers 1435
- Décédée après 24 mars 1491 - Lunel, 34145, Hérault, Languedoc-Roussillon, France";0;
13;7586;@I00117@;Charles;DE BORDES DE ROCHEMORE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=charles&n=de+bordes+de+rochemore;3;0;1;2;forme2;1460;"";"Écuyer, seigneur de la Devèze et Tartuguières";"";"";"";0;0;"- Né vers 1415 - Lunel, 34145, Hérault, Languedoc-Roussillon, France
- Décédé après 1474 - Lunel, 34145, Hérault, Languedoc-Roussillon, France
- Écuyer, seigneur de la Devèze et Tartuguières";0;
13;7629;@I00118@;Marie;DE COMIS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marie&n=de+comis;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédée en 1502";0;
13;7628;@I00119@;Jean;MEYRAN LAGOY;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=meyran+lagoy;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédé après 1488";0;
14;15175;@I00120@;Phélise;DE MOREIRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=phelise&n=de+moreire;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1400
- Décédée en 1471, à l'âge de 71 ans";0;
14;15174;@I00121@;Arnaud;DEL PUECH;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=arnaud&n=del+puech;3;0;1;2;forme2;;"";"Écuyer ; seigneur de Blannaves, Montmoirac, St Martin de Valgalgues.";"";"";"";1;0;"- Né en 1395
- Décédé en 1470, à l'âge de 75 ans
- Écuyer ; seigneur de Blannaves, Montmoirac, St Martin de Valgalgues.";0;
14;15171;@I00122@;Doucle;ADALBERT;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=doucle&n=adalbert;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédée après 1492";0;
14;15170;@I00123@;Bérenger;DE BOMPAR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=berenger&n=de+bompar;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédé avant 1466";0;
14;15173;@I00124@;Mandolie;DE BORDES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mandolie&n=de+bordes;2;0;1;2;forme2;26 septembre 1408;"";"";"";"";"";0;0;"- Née vers 1388
- Décédée en 1450, à l'âge d'environ 62 ans";0;
14;15257;@I00125@;Jeanne;GARRIGUE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=garrigue;1;0;1;0;;10 novembre 1396;"Arles, 13004, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France,";"";"";"";"";0;0;"- Décédée avant 1453";0;
14;15256;@I00126@;Bertrand 2 dit Garrignon;MEYRAN LAGOY;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand+2+dit+garrignon&n=meyran+lagoy;1;0;1;2;forme2;10 novembre 1396;"Arles, 13004, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France,";"";"";"";"";0;0;"- Décédé avant 1448";0;
14;15259;@I00128@;Méthoye dite Cotelier;MICHEL;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=methoye+dite+cotelier&n=michel;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
14;15258;@I00129@;Guillaume;DE COMIS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+comis;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
14;15172;@I00127@;Hermangaud;DE ROCHEMORE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hermangaud&n=de+rochemore;3;0;1;2;forme2;26 septembre 1408;"";"Damoiseau, capitaine viguier et baronnie de Lunel";"";"";"";0;0;"- Né vers 1385
- Décédé en 1438, à l'âge d'environ 53 ans
- Damoiseau, capitaine viguier et baronnie de Lunel";0;
15;30341;@I00130@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=9639;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
15;30343;@I00131@;Catherine;PIERRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=catherine&n=pierre;1;0;1;0;;vers 1400;"";"";"";"";"";0;0;"- Décédée avant 1466";0;
15;30340;@I00132@;Bertrand;DE BOMPAR;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+bompar;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé après 1427";0;
15;30342;@I00133@;Raymond;ADALBERT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=adalbert;3;0;1;2;forme2;vers 1400;"";"Lieutenant de Viguier";"";"";"";0;0;"- Né - Vallabrègues, 30336, Gard, Languedoc-Roussillon, France
- Décédé avant 1465
- Lieutenant de Viguier";0;
15;30349;@I00134@;Agnès;DE LA ROQUE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+la+roque;2;0;1;2;forme2;vers 1395;"";"";"";"";"";0;0;"- Née en 1377
- Décédée";0;
15;30348;@I00135@;Bernard;DEL PUECH;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=del+puech;3;0;1;2;forme2;vers 1395;"";"Coseigneur de Montmoirac";"";"";"";1;0;"- Né en 1373
- Décédé après 1401
- Coseigneur de Montmoirac";0;
15;30344;@I00136@;Jacques;DE ROCHEMORE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+rochemore;3;0;1;2;forme2;1380;"";"Co-seigneur de Maillane";"";"";"";0;0;"- Né en 1347
- Décédé après 1438
- Co-seigneur de Maillane";0;
15;30513;@I00137@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=11371;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;30512;@I00138@;Pierre 1er;MEYRAN LAGOY;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre+1er&n=meyran+lagoy;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 1340
- Décédé";0;
15;30347;@I00139@;Agnésie;DE ROZES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnesie&n=de+rozes;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1370
- Décédée";0;
15;30346;@I00140@;Jean;DE BORDES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+bordes;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 1365
- Décédé";0;
15;30345;@I00141@;Guillaumette;DE PIERRE DE BERNIS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaumette&n=de+pierre+de+bernis;2;0;1;2;forme2;1380;"";"";"";"";"";0;0;"- Née vers 1358
- Décédée après 1408";0;
16;60696;@I00142@;Séguin;DEL PUECH;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=seguin&n=del+puech;3;0;1;2;forme2;;"";"Seigneur de Cendras";"";"";"";0;0;"- Né en 1328
- Décédé après 1403
- Seigneur de Cendras";0;
16;60698;@I00143@;Raymond;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+la+roque;3;0;1;2;forme2;;"";"Seigneur de La Roche Aynier et de La Cadière";"";"";"";0;0;"- Né vers 1345
- Décédé vers 1397, à l'âge d'environ 52 ans
- Seigneur de La Roche Aynier et de La Cadière";0;
16;60699;@I00144@;Marguerite;DE CADOËNE DE GABRIAC;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=de+cadoene+de+gabriac;2;0;2;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1352
- Décédée en 1408, à l'âge d'environ 56 ans";0;
16;60685;@I00145@;Jeanne;X;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=x;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
16;60684;@I00146@;Jehan;ADALBERT;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jehan&n=adalbert;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
16;60697;@I00147@;Dulcie;DE SAINT-MAXIMIN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=dulcie&n=de+saint+maximin;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1330 - St Maximin 30
- Décédée";0;
16;60691;@I00148@;Helis;DE ROY;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helis&n=de+roy;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
16;60690;@I00149@;Pons III;DE PIERRE DE BERNIS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pons+iii&n=de+pierre+de+bernis;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédé en 1378";0;
16;60689;@I00150@;Jeanne;D'ASTENAY OU DE JOSSAUD;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=d+astenay+ou+de+jossaud;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1320
- Décédée";0;
16;60688;@I00151@;Jean;DE ROCHEMORE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+rochemore;3;0;0;2;forme2;;"";"Damoiseau";"";"";"";0;0;"- Né en 1310
- Décédé en 1350, à l'âge de 40 ans
- Damoiseau";0;
17;121399;@I00152@;Agnès;DE CHATEAUNEUF-RANDON;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+chateauneuf+randon;3;0;1;2;forme2;;"";"Dame de St Denis en Margeride";"";"";"";1;0;"- Née vers 1330
- Décédée
- Dame de St Denis en Margeride";0;
17;121398;@I00153@;Bernard;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+cadoene+de+gabriac;2;0;1;2;forme2;;"";"";"";"";"";2;1;"- Né vers 1328 - Gabriac, 48067, Lozère, Languedoc-Roussillon, France
- Décédé vers 1405, à l'âge d'environ 77 ans";0;
17;121397;@I00154@;Audette;DE DIEU;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=audette&n=de+dieu;1;0;1;2;forme2;;"";"";"";"";"";0;0;"- Décédée après 1399";0;
17;121396;@I00155@;Ricaud;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ricaud&n=de+la+roque;2;0;1;2;forme2;;"";"Seigneur de la Roque-Aynier et de la Cadière";"";"";"";0;0;"- Décédé avant 1399
- Seigneur de la Roque-Aynier et de la Cadière";0;
17;121393;@I00156@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=6459;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
17;121392;@I00157@;Pierre;DEL PUECH;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre&n=del+puech;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 1300
- Décédé";0;
17;121395;@I00158@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=6651;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
17;121394;@I00159@;Raymond;DE SAINT-MAXIMIN;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+saint+maximin;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé";0;
17;121377;@I00160@;Guillemette Anne;DE ROMIEU;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillemette+anne&n=de+romieu;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Née vers 1280 - Arles, 13004, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France
- Décédée";0;
17;121376;@I00161@;Guillaume III;DE ROCHEMORE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+iii&n=de+rochemore;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né peut-être en 1280
- Décédé avant novembre 1325";0;
17;121381;@I00162@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=5390;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
17;121380;@I00163@;Bertrand II;DE PIERRE DE BERNIS;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand+ii&n=de+pierre+de+bernis;1;0;0;0;;;"";"";"";"";"";0;0;"- Décédé";0;
18;242797;@I00164@;Béatrix;DE BARRES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrix&n=de+barres;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1310
- Décédée";0;
18;242796;@I00165@;Guillaume 2;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+2&n=de+cadoene+de+gabriac;3;0;1;2;forme2;;"";"Chevalier, seigneur de Gabriac, Pierrefort et Barre";"";"";"";0;0;"- Né vers 1302 - Gabriac, 48067, Lozère, Languedoc-Roussillon, France
- Décédé
- Chevalier, seigneur de Gabriac, Pierrefort et Barre";0;
18;242799;@I00166@;Aelïs ou Hélix;DE CAYRES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aelis+ou+helix&n=de+cayres;2;0;1;2;forme2;;"";"";"";"";"";1;1;"- Née vers 1315
- Décédée";0;
18;242798;@I00167@;Guigon "Lo dumini";DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guigon+lo+dumini&n=de+chateauneuf+randon;3;0;1;2;forme2;;"";"Seigneur de St-Denis en Gévaudan";"";"";"";1;1;"- Né entre 1312 et 1325
- Décédé
- Seigneur de St-Denis en Gévaudan";0;
18;242795;@I00168@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=6928;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
18;242793;@I00169@;Jeanne;AUDOUARD;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=audouard;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
18;242794;@I00170@;Pierre;DE DIEU;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre&n=de+dieu;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédé";0;
18;242792;@I00171@;Guillaume;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+la+roque;3;0;1;2;forme2;;"";"Damoiseau";"";"";"";0;0;"- Né en 1300
- Décédé après 1350
- Damoiseau";0;
18;242753;@I00172@;Jeanne;DE CODOL OU COUDOLS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=de+codol+ou+coudols;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 1245
- Décédée";0;
18;242752;@I00173@;Guillaume II;DE ROCHEMORE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+ii&n=de+rochemore&oc=2;2;0;1;0;;;"";"";"";"";"";0;0;"- Né vers 1250
- Décédé avant 1307";0;
18;242755;@I00174@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=5547;0;0;1;0;;;"";"";"";"";"";0;0;"";0;
18;242754;@I00175@;Bernard;DE ROMIEU;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=de+romieu;3;0;1;2;forme2;;"";"Chevalier co-seigneur de la Crau d'Arles";"";"";"";0;0;"- Né vers 1240
- Décédé après 1292
- Chevalier co-seigneur de la Crau d'Arles";0;
19;485599;@I00176@;N;DE LESTRANGE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=n&n=de+lestrange;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1300
- Décédée";0;
19;485598;@I00177@;Albert Pons;DE CAYRES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=albert+pons&n=de+cayres;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1300
- Décédé";0;
19;485593;@I00178@;Aygline;DE BARRES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aygline&n=de+barres;2;0;1;2;forme2;1290;"Gabriac, 48067, Lozère, Languedoc-Roussillon, France,";"";"";"";"";0;0;"- Née en 1275
- Décédée après 1305";0;
19;485592;@I00179@;Bertrand;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+cadoene+de+gabriac;3;0;1;2;forme2;1290;"Gabriac, 48067, Lozère, Languedoc-Roussillon, France,";"Seigneur de Pierrefort (15), de Gabriac, de Barrès, co-seigneur de Calberte.";"";"";"";0;0;"- Né vers 1279 - Gabriac, 48067, Lozère, Languedoc-Roussillon, France
- Décédé vers 1333 - Aubenas, 07019, Ardèche, Rhône-Alpes, France, à l'âge d'environ 54 ans
- Seigneur de Pierrefort (15), de Gabriac, de Barrès, co-seigneur de Calberte.
@todo Geneanet signale des anomalies sur Bertrand DE CADOËNE DE GABRIAC. Vérifier la source.";1;
19;485597;@I00180@;Guyonne;DE PEYRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guyonne&n=de+peyre;2;0;1;2;forme2;10 novembre 1315;"";"";"";"";"";0;0;"- Née en 1292
- Décédée après 1357";0;
19;485596;@I00181@;Lambert;DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=lambert&n=de+chateauneuf+randon;3;0;1;2;forme2;10 novembre 1315;"";"Seigneur de Ste Remeze, coseigneur de Tine et d'Allenc";"";"";"";0;0;"- Né vers 1295
- Décédé après 1342
- Seigneur de Ste Remeze, coseigneur de Tine et d'Allenc";0;
19;485585;@I00182@;Hélène;DE FARAMOND;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=helene&n=de+faramond;1;0;0;2;forme2;;"";"";"";"";"";0;0;"- Décédée";0;
19;485584;@I00183@;Raimond;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raimond&n=de+la+roque;3;0;0;2;forme2;;"";"Seigneur de la Roque-Aynier";"";"";"";0;0;"- Né vers 1275
- Décédé après 1342
- Seigneur de la Roque-Aynier";0;
19;485509;@I00184@;Aycarde;DE CASTELLANE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aycarde&n=de+castellane;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
19;485508;@I00185@;Paul;DE ROMIEU DE VENCE DE VILLENEUVE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=paul&n=de+romieu+de+vence+de+villeneuve;3;0;1;0;;;"";"2° baron de Vence";"";"";"";0;0;"- Né vers 1200
- Décédé
- 2° baron de Vence";0;
20;971185;@I00186@;Béatrice Isabelle;DE BARRES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=beatrice+isabelle&n=de+barres;2;0;1;2;forme2;;"Gabriac, 48067, Lozère, Languedoc-Roussillon, France,";"";"";"";"";2;1;"- Née en 1248
- Décédée en 1283, à l'âge de 35 ans";0;
20;971184;@I00187@;Guillaume 1;DE CADOËNE DE GABRIAC;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+1&n=de+cadoene+de+gabriac&oc=2;3;0;1;2;forme2;;"Gabriac, 48067, Lozère, Languedoc-Roussillon, France,";"Chevalier, croisé (1270), seigneur de Gabriac, seigneur de Peyrefort";"";"";"";2;1;"- Né en 1250 - Gabriac, 48067, Lozère, Languedoc-Roussillon, France
- Décédé en 1307 - Gabriac, 48067, Lozère, Languedoc-Roussillon, France, à l'âge de 57 ans
- Chevalier, croisé (1270), seigneur de Gabriac, seigneur de Peyrefort";0;
20;971187;@I00188@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=6532;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
20;971186;@I00189@;Guyon;DE BARRES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guyon&n=de+barres;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né en 1245
- Décédé";0;
20;971197;@I00190@;Guérine Guanfia;DE RETOURTOUR;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerine+guanfia&n=de+retourtour;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Née en 1280
- Décédée";0;
20;971196;@I00191@;Geoffroi ou Godefroy 4;DE CAYRES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=geoffroi+ou+godefroy+4&n=de+cayres;3;0;1;2;forme2;;"";"Seigneur d'Agrain";"";"";"";0;0;"- Né en 1275
- Décédé en 1318, à l'âge de 43 ans
- Seigneur d'Agrain";0;
20;971193;@I00192@;Maragde;DE CHATEAUNEUF D'APCHIER;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maragde&n=de+chateauneuf+d+apchier;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée en 1309";0;
20;971195;@I00194@;Guérine;DE CHATEAUNEUF-RANDON D'APCHIER;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guerine&n=de+chateauneuf+randon+d+apchier;2;0;1;2;forme2;1292;"";"";"";"";"";0;0;"- Née en 1271
- Décédée en 1317, à l'âge de 46 ans";0;
20;971194;@I00195@;Astorg 10 dit Astorget;DE PEYRE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=astorg+10+dit+astorget&n=de+peyre;3;0;1;2;forme2;1292;"";"Seigneur de Cheylade, baron de Peyre";"";"";"";0;0;"- Né vers 1275 - St-Sauveur-de-Peyre, 48183, Lozère, Languedoc-Roussillon, France
- Décédé en 1315, à l'âge d'environ 40 ans
- Seigneur de Cheylade, baron de Peyre";0;
20;971169;@I00196@;Ferrande;DE MOSTUEJOULS;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ferrande&n=de+mostuejouls;2;0;1;2;forme2;vers 1270;"";"";"";"";"";0;0;"- Née vers 1250
- Décédée";0;
20;971168;@I00197@;Frédol 2;DE LA ROQUE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=fredol+2&n=de+la+roque;3;0;1;2;forme2;vers 1270;"";"Noble, seigneur de la Roche-Aynier";"";"";"";0;0;"- Né en 1250
- Décédé
- Noble, seigneur de la Roche-Aynier";0;
20;971171;@I00198@;Ascie;DE LANDORRE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=ascie&n=de+landorre;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
20;971170;@I00199@;Hugues;DE FARAMOND DE SALMIECH;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hugues&n=de+faramond+de+salmiech;2;0;1;0;;;"";"";"";"";"";0;0;"- Né avant 1238
- Décédé après 1286";0;
20;971192;@I00193@;Guillaume;DE CHATEAUNEUF-RANDON;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+chateauneuf+randon;2;0;1;2;forme2;;"";"";"";"";"";1;0;"- Né en 1278
- Décédé en 1320, à l'âge de 42 ans";0;
21;1942371;@I00200@;Bérangère;Y;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=berangere&n=y;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 1220
- Décédée";0;
21;1942370;@I00201@;Bertrand;DE BARRES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+barres;3;0;1;0;;;"";"Seigneur de Barre, coseigneur des Rousses";"";"";"";0;0;"- Né vers 1210
- Décédé le 6 septembre 1283, à l'âge d'environ 73 ans
- Seigneur de Barre, coseigneur des Rousses";0;
21;1942393;@I00202@;Bermunde;N;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bermunde&n=n;2;0;0;0;;;"";"";"";"";"";0;0;"- Née vers 1250
- Décédée";0;
21;1942392;@I00203@;Godefroy 3;DE CAYRES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=godefroy+3&n=de+cayres;2;0;0;2;forme2;;"";"";"";"";"";0;0;"- Né vers 1240
- Décédé vers 1289, à l'âge d'environ 49 ans";0;
21;1942395;@I00204@;Maragde;DE CHATEAUNEUF-RANDON D'ALLENC;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=maragde&n=de+chateauneuf+randon+d+allenc;2;0;0;2;forme2;1274;"";"";"";"";"";0;0;"- Née en 1260
- Décédée en 1309, à l'âge de 49 ans";0;
21;1942369;@I00205@;?;?;F;https://gw.geneanet.org/oollierbolvin?lang=fr&i=6528;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
